0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.050845157,0.06600531,-0.043601025,-0.029502839,-0.011712302,0.05117708,-0.015726935,0.02003883,0.084530465,-0.010499123,0.009804398,-0.017444357,0.06357455,0.081411436,-0.0010334818,0.029581267,-0.030175457,-0.009035584,-0.022678455,-0.0084207,0.029675944,-0.0026454504,0.03328161,0.025685245,-0.05626299,0.035221744,-0.0011162943,0.04860995,0.015295821,0.012341559,0.037696715,0.013256
-0.12095532,0.07684305,-0.018365432,-0.010463855,-0.0871181,-0.10059016,-0.1627773,-0.13077731,-0.1771443,-0.048697956,-0.004609232,0.16763367,0.0977134,-0.034647137,-0.09993045,0.11029713,0.06736426,0.075128324,0.11543025,0.029506844,0.12655923,0.19854535,0.11297079,-0.043959774,0.056813844,0.10448289,-0.09372092,-0.0731695,-0.117962964,-0.055924386,0.1057975,-0.110335715
0.06023139,0.032394912,0.016865658,0.011455611,0.08242982,-0.0016843681,-0.0064289584,0.15864885,-0.13465792,0.012660621,0.15298228,0.18833616,0.098959476,-0.021195805,-0.06521317,-0.051095456,0.08969238,-0.03834842,0.0013479393,0.052652344,0.004569033,0.004703066,-0.0016487779,0.11391882,0.053084433,-0.07738871,0.009997787,0.11505138,-0.033780783,-0.041460704,-0.078414045,0.084096774
0.18780558,-0.19733846,0.17492273,0.006445913,0.02653749,-0.04909797,0.02358852,-0.051260363,-0.014464437,-0.079394184,0.15390918,-0.0037229252,-0.24533048,-0.10712778,-0.02605813,0.010262517,0.01705162,0.06689141,0.16246243,0.11832589,0.040481117,-0.029338907,-0.144932,-0.10960579,0.03726935,-0.21066104,-0.13100459,-0.033180207,-0.08550088,-0.096097,-0.011292727,-0.19936721
0.0817148,-0.038322896,-0.1875729,0.023694495,0.002763865,-0.004129468,-0.09781957,0.12022817,0.1950881,-0.014539777,-0.19238158,-0.06626095,-0.04402217,0.13746656,0.19461161,-0.005246546,-0.028652212,0.15504906,-0.18911356,0.10827283,0.01365736,0.16878389,-0.25584033,0.09879087,-0.1965224,-0.07435264,0.11723233,0.12871745,-0.015250293,-0.033344474,-0.007100634,0.092293404
0.05111879,-0.063929096,0.055565376,-0.011061363,-0.014326402,0.0013339738,0.0034128798,-0.012248174,0.019618077,-0.029482853,0.04951496,-0.015480622,-0.10261156,-0.015300769,-0.0019292774,-0.005770253,-0.0074187466,0.036227018,0.053640276,0.04639705,0.014003593,0.0022434534,-0.069968924,-0.02598924,-0.009256669,-0.08308174,-0.055347763,-0.0078181615,-0.04407797,-0.05762104,-0.012666571,-0.07162
0.00013052122,0.0109101515,-0.008260897,0.013598354,0.014215391,0.014340284,0.010548478,-0.0042553237,-0.013353176,0.0021505123,0.0018337329,0.010936373,0.015499198,0.0002549072,-0.0048372103,-0.009815237,-0.015474484,0.00028479326,0.0017348998,0.010153984,0.0001430254,0.013014196,0.0040024742,0.010635149,-0.0109902,0.011103879,0.00547306,-0.010304866,-0.0096945595,0.0133276945,-0.014617776,-0.0011707435
0.08590706,-0.23978198,0.117217235,-0.020259308,-0.077798665,-0.055507384,0.038785998,-0.0756274,-0.13389733,0.040891044,-0.24438559,-0.12853417,-0.17889112,-0.127578,0.104764886,-0.08104762,0.08348194,0.06097931,0.032731086,0.002936463,-0.1663303,-0.09082264,-0.011292238,0.052802186,0.041549873,0.058179826,0.04523434,-0.02115659,0.09438107,0.0047384007,-0.003912128,0.0094814785
0.10760933,-0.12955882,0.12400235,-0.059787467,0.12612732,-0.15038598,0.12662593,0.08795044,-0.14199504,-0.0034407899,0.18081875,0.037723742,-0.068991676,-0.18741545,-0.17127982,-0.11594085,0.12125165,-0.016003983,0.018043019,0.044986773,-0.021085104,-0.17520389,-0.06825436,0.03393512,0.18126418,-0.11357071,-0.059898738,0.0762071,0.1535675,-0.04095365,-0.14406745,-0.017205752
0.1435342,-0.04212615,0.08674125,-0.021965439,0.1081002,0.13509305,0.16939284,0.17848253,0.0841421,0.031879812,0.2013671,-0.080130264,-0.0012597118,-0.006720197,-0.06425775,-0.09482485,0.031956885,-0.121048614,0.03576295,-0.041880447,-0.11522432,-0.21266682,0.06573644,0.0931211,0.009195755,-0.14314258,0.0536343,0.13909635,0.12627642,0.02416434,-0.14067785,0.05065587
-0.121546276,0.10712533,-0.06989914,-0.06050223,-0.0337083,-0.05282121,0.016822817,-0.04462149,-0.07207356,0.024916288,-0.0640097,-0.042808853,0.15562877,-0.05584889,-0.073258445,-0.0033910233,0.015151885,-0.03136156,-0.06345105,-0.08840667,-0.027363861,0.0095140245,0.13385062,0.015759146,0.080380924,0.12944792,0.048871364,-0.028140185,0.07703071,0.0388214,0.025258105,0.075934336
-0.08147688,0.15405644,-0.06823398,-0.11381032,-0.046371736,0.067221306,-0.032356508,0.052767806,0.17496125,-0.008795978,-0.0583801,-0.054901503,0.13658209,0.17715625,-0.03412938,0.028653108,-0.057386853,0.04521202,-0.049632944,-0.0052524838,0.065654285,0.03324977,0.009133256,0.039915238,-0.14897421,0.07489666,0.004709982,0.049982525,0.029346844,-0.02868862,0.06946384,0.007222105
0.08143515,0.0038944015,0.10370719,0.091772564,0.011543349,0.004704608,-0.016889917,0.0058433553,0.098355554,-0.15545315,-0.083358996,-0.15697995,-0.1305639,0.029452732,-0.09602327,-0.026891587,-0.064180106,0.19182685,0.08600291,0.11490389,0.09093019,-0.17604075,-0.17556867,-0.07609275,-0.08622812,-0.21817316,-0.028494978,-0.040440403,0.047889974,-0.14643343,0.024521254,0.07083358
0.14182149,-0.13403645,-0.051916435,0.016989999,-0.031628896,0.07146649,0.1458417,0.049688287,-0.12494974,0.12044077,-0.08542581,0.02212101,-0.023473231,0.010940358,0.17440438,-0.11066524,0.0759301,0.021296145,-0.17767015,0.0071760267,-0.25148985,-0.121600896,-0.098915644,0.17381682,-0.042380683,0.011265217,0.20744687,0.14017296,0.048680265,0.09646129,-0.046706375,0.17342989
-0.08490375,0.13024844,-0.08928778,0.095077746,-0.001595497,0.062484827,-0.038014695,0.047674965,-0.015156817,0.037491843,-0.032035958,0.11434258,0.11527108,0.07890259,0.07309025,0.040931124,-0.01534046,-0.05449429,-0.04912151,-0.039222956,0.03714483,0.10164969,-0.007804696,0.07202262,-0.04314556,0.050593868,0.06289931,0.04994714,-0.08074753,0.06170015,-0.00917114,0.0969033
0.03199436,-0.016050667,0.10747409,-0.09564176,-0.11869077,0.13847409,-0.070974275,-0.101276256,0.12339903,-0.030524265,0.13665402,-0.055029813,-0.013748563,0.1498203,-0.028720103,0.12743498,-0.099532016,0.009752526,0.12913024,0.020100439,0.050010324,0.050247367,0.12012726,-0.06215636,-0.13562582,-0.07962174,-0.067826055,-0.006895782,-0.08308346,-0.049902327,0.08418428,-0.16173783
-0.13172242,0.13239072,-0.13563283,0.10244691,-0.028682074,0.021528758,-0.033823617,-0.023722084,0.04831389,0.05828981,-0.17186292,0.026855653,0.08898353,0.11196719,0.09570639,0.05531913,-0.06325669,-0.02529875,-0.10991582,-0.04569976,0.042464525,0.16378641,-0.0069650514,0.02139474,-0.05271548,0.0824049,0.057410184,0.008583188,-0.061074797,0.08536693,0.03861234,0.07127342
-0.08676252,0.085086405,-0.06818332,0.034410395,-0.021862019,-0.018264817,-0.057291113,0.0017538134,-0.06814927,0.004050906,-0.07636162,0.063811496,0.06986727,0.022160275,0.025091544,0.023899324,0.007231802,0.011847718,-0.046383686,-0.0013887488,0.04465574,0.1259102,-0.04408887,0.005038156,-0.023167899,0.067831844,0.00091253256,-0.0038340057,-0.043083515,0.013490236,0.019861322,0.045835126
0.014163737,0.010951283,-0.011086099,-0.014693853,0.013547177,0.0008359014,0.0011823919,0.008772141,-0.0057907742,-0.00056536944,0.01464522,0.005379464,-0.0108201,-0.0114612775,-0.009241414,0.008334458,-0.006394252,-0.0149560915,0.01387998,-0.010321105,-0.015325788,-0.00821436,-0.008280071,-0.0024372532,0.013136738,0.011849128,-0.0013469995,-0.0027842836,0.001718976,-0.008016791,-0.013993746,0.01372529
-0.009790325,-0.009424658,-0.00086058566,-0.0002620741,-0.015048423,-0.011001042,-0.0038075335,0.00574139,-0.008486636,-0.0024057168,0.0017919728,0.012143104,-0.0054351124,-0.011450917,-0.00033523154,0.00770979,-0.01219147,-0.0023535613,-0.015068705,-0.014575782,-0.0005326894,-0.00630612,0.010784238,0.0031922143,-0.0014395462,-0.0028769223,-8.607584e-05,-0.014360801,0.012274377,0.015571447,-0.00995319,-0.011862631
0.05861857,-0.07864936,0.10595857,0.02040372,0.002750764,-0.02208766,-0.014365478,-0.027539046,-0.017095815,-0.05183089,0.09958579,0.029053733,-0.123492196,-0.03694077,-0.036928575,0.024203047,0.0046418183,0.019199016,0.103120886,0.04000279,0.031832643,0.020960744,-0.044864077,-0.065442115,0.0111931395,-0.10112166,-0.107670255,-0.042587116,-0.02355156,-0.070888944,-0.004366584,-0.100607574
-0.0008988232,0.011760604,-0.0017563518,-0.006721379,0.012375066,0.011298502,-0.010498396,-0.014813216,-0.012812518,-0.006670169,0.014757618,0.0018285678,-0.0039604376,0.012146967,-0.0014644398,-0.0057735983,0.013787645,0.0109220585,0.0107392715,0.00038388523,0.009044645,-0.010019868,0.00228814,0.015119674,-0.0065323277,0.009198198,-0.00029753972,-0.014380587,0.008219077,-0.010356863,0.0041084103,-0.0129475575
0.036210828,0.004108121,-0.0043867417,-0.012915909,0.017433587,0.031688586,0.001245438,0.022409573,0.038346086,-0.01343501,0.01782771,-0.0034841541,0.0011561579,0.04538126,0.008370076,-0.0021504085,0.0002925237,0.0005584316,-0.0057981727,0.007040891,0.01496583,0.018453844,-0.03812313,-0.002637164,-0.035188936,-0.028007694,-0.02047542,0.021331392,-0.0014295563,0.0045661326,0.021913227,-0.007986523
-0.121665,0.0126683535,-0.0722402,0.0080964975,-0.013019714,-0.10147801,-0.025907477,-0.08175282,0.0050208713,-0.043994572,-0.16919364,-0.02203758,-0.015975788,-0.03916876,-0.0073600966,0.03883724,-0.048891246,0.05934157,-0.030480979,0.018509539,0.09443809,0.12789205,-0.090909205,-0.10103858,0.031187303,0.09664086,-0.08931846,-0.06436238,0.017251514,-0.010312276,0.01441881,0.00045636148
-0.016076872,-0.060161635,-0.043677088,0.13912272,0.06120515,-0.029646749,0.060689904,-0.012314564,-0.13520378,0.07924924,-0.013324627,0.0939748,-0.017007127,-0.08202819,0.10636273,-0.022581285,0.039252024,-0.11629891,-0.015611973,-0.0845272,-0.08484774,0.0020544606,0.06828879,0.025372842,0.11770439,0.0103076035,0.09463812,-0.024006724,-0.007542381,0.1191791,-0.09307658,0.0805325
-0.0150513435,-0.033803765,-0.0008656889,0.017218294,0.015632864,-0.0031486852,0.08586351,-0.0418698,0.12973887,-0.007812642,-0.094766185,-0.16608077,-0.050626133,-0.0024131862,0.03305379,-0.006116571,-0.06876534,-0.027416717,-0.009642086,-0.06189191,-0.02731058,-0.07481056,-0.022009853,-0.05901304,-0.024169626,0.014431657,0.0060387277,-0.04377824,0.08135282,0.027833307,-0.0007965669,-0.009857335
-0.027650537,-0.052534655,0.028170494,-0.0030126735,0.019276358,-0.06504119,0.04378603,-0.07276669,-0.07840197,0.06523801,0.07246054,0.028599981,0.020577222,-0.07323125,-0.057231564,0.0029748308,0.034854088,-0.08988508,0.039315663,-0.09370487,-0.023460008,0.0031965831,0.14724128,-0.023394542,0.10283344,0.028832994,-0.0341062,0.0052016014,0.06463277,0.03819583,-0.03681031,-0.03467465
0.15054266,-0.13083008,0.13881283,-0.017801726,0.05713111,-0.038753137,0.025776995,-0.0012126267,0.0602696,-0.01675782,0.1581695,-0.015408381,-0.19887187,-0.07782594,-0.005934668,0.00747234,-0.0014921954,0.03402139,0.10686362,0.061209552,0.022056103,0.016323384,-0.12648927,-0.0399696,0.08548933,-0.19097748,-0.11528546,0.035941586,-0.06308651,-0.03059302,-0.01641588,-0.16643019
0.0922043,0.010613102,0.094981745,-0.02265938,-0.01615307,0.10487815,-0.0545147,0.06862969,0.14468923,-0.083223425,0.11874875,0.0027817197,-0.121981114,0.13050745,0.00014922107,0.05629257,-0.053604316,0.08151939,0.095368005,0.09637969,0.1070207,0.041914217,-0.13221022,-0.045633305,-0.13118772,-0.13157159,-0.11541259,0.072532274,-0.067735925,-0.095153056,0.053178366,-0.12883385
0.020133885,-0.038634203,0.009123949,-0.013241699,0.012071631,0.0021238718,0.01181962,-0.012914066,0.0774896,0.012122338,0.0041759834,-0.032006286,-0.042086083,0.018495053,0.01128869,-0.014647033,-0.010537387,0.0021821603,-0.0004773013,0.004419262,-0.03615863,-0.04251147,-0.024000619,-0.005930448,-0.01244319,-0.019654414,-0.009992934,0.0065626805,0.02342073,0.019762835,0.0070800534,-0.005548795
-0.07979902,0.004638715,-0.0015169947,-0.03733748,-0.0976766,-0.12618831,-0.15292977,-0.14119847,-0.14837232,-0.049234245,-0.07193934,0.029864699,0.022459855,-0.054962955,-0.020489877,0.08514029,0.044832148,0.11695891,0.01549596,0.05643418,0.12470204,0.21306512,0.0026627681,-0.06867506,0.041897655,0.105926834,-0.103469,-0.100217745,-0.12102856,-0.06845943,0.11635695,-0.106084265
0.05433838,-0.034996256,0.07721893,-0.103956036,0.059599295,-0.11349882,-0.019284358,0.026249543,-0.15315752,-0.028276354,0.20989785,0.10710937,0.04666653,-0.1367529,-0.1882663,-0.03879704,0.11133366,-0.040209472,0.079193726,0.020362657,0.04595068,0.049960315,0.06547514,0.0033286784,0.16084288,-0.026172746,-0.10186611,0.073498935,0.014298475,-0.046066318,-0.031534255,-0.13640422
0.08162756,-0.12522317,0.1140671,-0.084814176,0.0024004036,-0.08229966,-0.027612688,-0.06848364,-0.020780543,-0.059035227,0.02013632,-0.08573575,-0.0966201,-0.1010339,-0.08412694,0.0002268348,0.044629525,0.08804222,0.07582018,0.06853976,0.01736998,-0.046757855,-0.018031253,-0.051365584,0.030199407,-0.058853235,-0.06226636,-0.042004768,0.0254117,-0.095687374,0.025223756,-0.11990421
-0.102431916,0.13253437,0.029509854,0.07047528,-0.13329037,0.23888415,0.026390318,-0.16725521,-0.0674365,0.044552345,-0.038037155,-0.14905134,0.003647797,0.19567478,0.016559396,0.133645,-0.17885664,-0.14306203,0.082118794,-0.12492248,-0.052598584,-0.238786,0.21968925,-0.07013746,-0.14626698,0.09388504,0.038113885,-0.13986702,-0.06643934,0.09041325,0.08296633,0.042490486
-0.06478923,-0.081175715,0.029377472,-0.008937046,-0.016010145,-0.116736226,0.087954625,0.0039476994,0.11942552,-0.17244232,-0.1353235,-0.18198471,-0.14257582,-0.042755924,-0.056481313,-0.06928377,-0.07537553,0.15218042,-0.07568772,0.1332216,0.10783603,-0.12622413,-0.2142098,-0.15057115,-0.006330281,0.007888865,-0.15447915,-0.06898513,0.17171815,-0.1210321,-0.033086613,0.03565724
0.05421438,-0.05795086,0.040090773,0.023340156,0.005873229,-0.00490995,0.020235332,-0.007366571,-0.00522688,-0.014422561,0.04825712,0.009838603,-0.096496716,-0.011283491,0.028197896,-0.021897757,0.003381459,-0.006961303,0.02093265,0.023159213,-0.0011536436,-0.0046324097,-0.058041215,-0.026580228,0.0065377504,-0.09274011,-0.03102182,0.0057152538,-0.033171196,-0.008798775,-0.018979672,-0.04066295
-0.17511468,0.117358185,-0.13301568,0.06100312,-0.04164756,-0.14672707,-0.06614269,-0.044812165,-0.032822084,-0.066549785,-0.10836338,0.070762925,0.10465947,0.034586426,-0.029299412,0.043889433,-0.027254127,0.059277873,-0.10445247,0.032221824,0.15337834,0.20932971,-0.13356137,-0.040928204,0.03154256,0.13267644,-0.10489555,-0.023125496,-0.025733724,0.000301073,0.06948686,0.05135549
-0.077441156,0.0655922,-0.04286867,0.0118420245,-0.03581581,-0.029566238,-0.045832288,-0.06869209,-0.08984244,0.024678608,0.00909302,0.08924917,0.07580159,0.005230961,-0.03004773,0.033748537,0.022815332,-0.014608979,0.011179877,-0.05729675,0.022461299,0.10187935,0.105241165,0.0079645505,0.030668978,0.07783077,0.010249613,-0.00742372,-0.03772341,0.03211235,0.053627744,0.0019315203
0.1615504,-0.15931459,0.09583662,0.11643525,0.042959753,-0.006320687,0.01651349,-0.030054806,-0.11291496,-0.0032041715,0.08559385,0.06717719,-0.18547438,-0.069061466,0.08548464,-0.013795356,0.033563975,-0.010350443,0.08983357,0.0414811,-0.061395064,-0.004955285,-0.13768294,-0.017829766,0.07746225,-0.16623992,-0.015301441,0.01746478,-0.07896551,-0.006411698,-0.054604866,-0.09528678
0.026767023,-0.0102231605,0.034000583,-0.0118017495,0.07943122,-0.08185902,0.040870726,0.09744318,-0.07121574,-0.028472206,0.10838718,0.08825401,0.001954091,-0.0679849,-0.11128459,-0.029837444,0.049944047,0.0047345143,-0.016092066,0.026136132,0.023315951,-0.05480528,-0.0459808,0.0024287046,0.11870595,-0.05037037,-0.05776117,0.03428788,0.07237084,-0.049975507,-0.074818954,0.0027566946
0.12909035,-0.17973523,-0.0131073855,-0.10742155,0.011919091,-0.06280589,0.006050145,-0.028422952,0.21671414,0.09070388,-0.07358587,-0.16709492,-0.14428851,0.007417516,0.17747404,0.0125758955,-0.03254743,0.118455805,-0.057692185,0.03252884,-0.07202761,0.16990167,-0.15014514,0.011264448,-0.10525859,-0.115733124,0.112549335,0.07447932,0.091353215,-0.031119807,-0.024922622,-0.102464184
0.09168509,-0.055830307,0.1617462,-0.08535132,-0.097436994,0.062637694,-0.03173126,-0.14587866,0.010932549,-0.083054,0.029978096,-0.102008924,-0.08539789,-0.044793494,-0.13622153,0.0029834707,-0.04360375,0.040353905,0.16374871,0.009448088,-0.012282338,-0.26651222,0.111588836,-0.031803615,-0.038615115,-0.06786518,-0.04396764,-0.15971178,-0.08089004,-0.061100904,0.122728944,-0.09891032
0.07059654,-0.03064695,-0.02921847,-0.09337806,0.074545294,-0.056181032,0.029762551,0.22915973,0.23611845,-0.10768466,-0.0043692947,-0.08147663,-0.09654324,-0.010460279,0.020216096,-0.14685859,-0.04206058,0.020093165,-0.07456958,0.08556635,0.045111027,0.036329433,-0.1727559,-0.07250163,-0.02962954,-0.02082233,-0.08393568,0.032703165,0.06554058,-0.07550408,-0.10491588,-0.025578847
0.06589086,-0.045465257,0.09320254,-0.022861492,0.033420805,-0.025376726,0.049375925,-0.0018067339,0.0078332955,-0.030776761,0.07132991,-0.050235316,-0.030787975,-0.06437985,-0.107414186,-0.03051112,0.035703037,0.029213702,0.06938568,0.017081141,0.0016065803,-0.123129375,0.004985466,-0.006541286,0.042658444,-0.058999054,-0.06781192,0.014042528,0.0559231,-0.05552439,0.0114471875,-0.086533986
0.18063655,-0.18136184,0.0172591,-0.08715133,-0.034721747,0.08639169,-0.032903396,-0.0015927446,0.24750249,0.030915746,-0.21930078,-0.22377646,-0.18889904,0.08912796,0.2439718,-0.030035216,-0.107982844,0.13640131,-0.03741819,0.0464648,-0.1196009,-0.02788864,-0.15033275,0.032739103,-0.2312193,-0.11586089,0.16024655,-0.017500883,0.03129446,-0.04595406,0.035444226,-0.020803927
-0.08299495,0.082132734,-0.07365881,0.08764722,0.015309432,0.015443503,-0.0054031517,0.0058258055,-0.045140527,0.041763134,-0.06450658,0.09087824,0.047610722,0.038884066,0.09604814,0.018566858,-0.00794223,-0.034752484,-0.05404764,-0.04339506,-0.0008076792,0.13096793,-0.023152191,0.027560065,-0.011902733,0.035816185,0.06133529,0.02095547,-0.04219687,0.079005145,-0.022766363,0.07022929
0.06417664,-0.033835795,0.026469903,-0.033965584,-0.0011773324,0.026513219,0.047444366,0.0026301658,0.107258596,0.01688752,0.04036051,-0.107506625,-0.043770123,0.034679476,0.018715674,-0.0009357596,-0.059867468,-0.016802713,-0.0018949842,-0.016519986,-0.040252708,-0.057928365,-0.019456955,0.0026610433,-0.030390166,-0.053970594,-0.0026928075,0.013217611,0.01758838,0.0014810665,0.00643232,-0.060785122
-0.048161004,0.044650726,-0.05521542,-0.008108289,-0.009096609,0.02803428,-0.0031111503,0.0020772931,0.011226969,0.018016547,-0.03419955,-0.033453908,0.10383108,0.026242713,0.026985602,0.0049493075,-0.02795556,-0.03448124,-0.050489385,-0.04807482,-0.019658972,-0.013671616,0.07244633,0.0005850797,-0.015408397,0.093112074,0.066327184,-0.027541773,0.021438034,0.024700288,-0.0038105766,0.05826572
-0.020412438,-0.0021283203,-0.03470436,0.022963513,0.053161997,-0.10804309,0.03848614,-0.009971017,-0.065789126,0.04660059,0.021191237,0.027908325,0.04075599,-0.09470168,-0.05034007,-0.041014668,0.073130086,-0.045799125,-0.029977875,-0.05455172,-0.013618988,0.06155533,0.038194276,0.03465978,0.13775994,0.055327404,-0.013006868,0.04379159,0.04417574,0.048776265,-0.015422589,-0.018935258
0.0069209253,-0.013687945,-0.000990949,0.010239377,-0.0015244699,-0.0109655745,0.015156795,0.01216476,0.008478264,-0.0027651694,-0.009879486,0.013793633,0.0010109384,0.011010735,-0.0049343635,-0.0051470655,0.015172628,0.00068225974,-0.011227887,-0.008759871,-0.0005642222,-0.014297302,-0.0011707734,-0.0025330128,0.008728963,-0.004532911,0.01507914,-0.0099756,0.002843238,-0.012821463,0.007308002,0.015460531
0.016679285,-0.019426052,0.018207144,0.007206609,0.037440963,0.007490533,0.027871467,0.023374703,-0.033601183,0.0038668078,0.054263346,0.0043839705,0.019331899,-0.022417177,-0.026735261,-0.00072506396,0.021328738,-0.0371892,0.01248097,-0.0077750282,-0.0022239576,-0.032580458,0.054068312,0.009562684,0.03305978,-0.011926181,0.0018336321,0.016769338,0.034846783,0.0028861817,-0.030244427,0.0024452012
-0.03034577,0.036624637,-0.031661082,0.042489387,0.037356336,-0.012281009,0.041495286,0.014505149,-0.089546844,0.0728731,0.037223067,0.06517601,0.052780863,-0.014949671,0.035569783,0.0020890492,0.034740135,-0.08283651,-0.0033956526,-0.06934302,-0.035114247,0.039904278,0.09115152,0.041465424,0.082455754,0.025603376,0.041082565,0.024206277,-0.014175321,0.085637204,-0.032705802,0.052654456
0.06657407,-0.026532913,0.09981984,0.18780632,0.16281293,-0.009381796,0.14329681,0.017797014,-0.2730663,0.110054195,0.22349185,0.22785945,0.0018486863,-0.19155867,-0.034767535,-0.04603975,0.13314347,-0.20815,0.099908814,-0.14037624,-0.14189586,-0.13243294,0.18912973,0.086414486,0.24151634,-0.1349114,0.056489546,0.026635284,-0.05572818,0.1354703,-0.16005312,0.07479719
0.06666805,0.0007753692,0.08935298,-0.07518174,-0.036207993,0.054821864,-0.0730827,-0.036119547,0.10318554,-0.06246193,0.08401105,-0.021365661,-0.049925428,0.06852549,-0.049277175,0.0751222,-0.047668032,0.082566015,0.08106196,0.075516306,0.080789186,0.037022173,-0.054464422,-0.06481038,-0.0889556,-0.10383937,-0.094548546,-0.0061635417,-0.038450953,-0.07607276,0.06469599,-0.1257014
0.0054268697,0.021176131,-0.050152946,0.088666506,-0.062159076,0.19694887,-0.02043638,-0.06320542,0.030313341,0.18114547,-0.13331267,-0.00048757056,0.01648102,0.11935099,0.21935833,0.044350836,-0.08579404,-0.1316095,0.008743531,-0.16995303,-0.13811578,0.007698433,0.191628,0.09505974,-0.15053399,0.04752253,0.1992398,-0.05858356,-0.14581288,0.1883103,0.025811711,0.065609425
-0.063551575,0.10192389,-0.019154897,-0.121471025,-0.05028212,0.01103961,-0.06811192,-0.017582003,0.12805417,-0.046187,0.012260765,-0.06074133,0.119030334,0.07515626,-0.101961106,0.062103502,-0.0352567,0.070264414,0.022508081,0.046781864,0.09598773,0.05172193,0.047031827,-0.017286696,-0.1055247,0.04578613,-0.08164641,0.020944431,0.028638024,-0.07556506,0.10046896,-0.08668216
0.08731903,-0.05166982,0.05662792,0.09391475,0.076649375,0.09185541,0.10558537,0.12392067,-0.10810359,0.06484997,0.14109252,0.12551165,-0.060039565,-0.06888845,0.0139344875,-0.054888833,0.06793844,-0.12119441,0.051717546,-0.059586607,-0.116410315,-0.13790604,0.05721991,0.07397097,0.09925087,-0.090469,0.058435917,0.07056167,0.008616143,0.06557031,-0.1186107,0.08238607
-0.069202356,0.030349873,-0.044986192,0.12466856,0.0043661385,-0.044663534,-0.013945266,-0.07374637,-0.08717456,0.04103629,0.025395786,0.088559285,0.018096987,-0.012127192,0.053903483,0.045286655,0.016011877,-0.088016115,0.0296794,-0.082319945,-0.011906927,0.10380817,0.07184929,-0.017745372,0.06059888,0.024168568,0.0007835614,-0.026669327,-0.049515925,0.09276924,-0.003968476,0.042818755
0.09922591,-0.08254149,0.13886647,-0.0073002432,0.08947891,0.041548476,0.1626311,0.07526671,0.023573443,0.020584017,0.15984878,-0.054558806,-0.06697028,-0.069967836,-0.12562078,-0.06221047,-0.00086911523,-0.14677688,0.08507547,-0.06603675,-0.10658204,-0.2375215,0.106102794,-0.051018007,0.090222605,-0.11392368,-0.026175575,0.03461115,0.12617013,0.051016062,-0.11112555,-0.048817486
-0.07602892,0.11323649,-0.091740444,0.10007709,0.0013379181,0.07721671,-0.015262277,0.016129248,0.0018528602,0.090140246,-0.012741915,0.110094495,0.09391504,0.098734565,0.07609266,0.027513627,-0.009165554,-0.10239794,-0.064029254,-0.07804412,-0.02092304,0.09794972,0.058681086,0.052959714,-0.018855816,0.06264576,0.07142256,0.03329737,-0.08651365,0.08268029,-0.0123722665,0.090649545
0.042960655,-0.06644548,0.03002676,-0.05503262,0.031188289,0.024082528,0.12749928,0.004683496,0.09564431,0.05791439,-0.0041228966,-0.18105122,-0.044785634,-0.042933315,0.0015255582,-0.04832535,-0.03485038,-0.09423979,-0.010668921,-0.08193153,-0.08729655,-0.21748656,0.05110583,0.0073993974,0.042487927,0.023559757,0.02129563,0.00085417705,0.12896635,0.047632672,-0.06865758,-0.02854628
-0.092380114,0.014329562,-0.009886149,-0.005176009,-0.063032545,-0.08620941,-0.071356535,-0.14086083,-0.051781915,-0.033025518,-0.06679874,-0.009264732,0.013639376,-0.031629484,-0.03897865,0.04698341,0.00018373146,0.055183552,0.046364818,-0.017635563,0.062291604,0.0973375,0.052367933,-0.06885233,0.044274468,0.08897414,-0.047820266,-0.08308023,-0.0425962,-0.03214415,0.07341483,-0.06858535
0.0013928307,-0.009211128,0.006103838,0.0075343405,-0.007527927,-0.0048717177,0.015326722,-0.0039291037,0.008149778,-0.0014772805,0.009166715,0.008406693,0.005242198,0.011086449,0.013725114,0.002499394,-0.008203819,-0.0031677375,0.008071782,0.004714949,-0.01006846,-0.014023291,0.0057173567,-0.0077785184,-1.0304534e-05,0.007710577,0.001958271,-0.013021354,-0.009825283,-0.008770698,-0.0075664865,0.002043787
0.05862411,-0.061088014,-0.045469854,-0.07729602,0.051853597,-0.05013081,0.022406764,-0.031749662,0.113531075,0.0507795,-0.07568884,-0.09120586,-0.028557232,-0.008343892,0.050289165,0.0010323161,-0.022840407,0.09145348,-0.07226925,0.017924495,-0.034420263,0.015403471,-0.08309429,0.08518834,-0.024466597,0.008534231,0.05600649,0.049361993,0.030721162,0.0067733973,0.051352695,-0.044054735
0.0838944,-0.027606798,0.046384163,-0.07778299,-0.046777833,0.12923093,-0.03298386,-0.10329377,0.15202685,0.11912015,-0.01661419,-0.1357015,-0.02880025,0.109802075,0.12651683,0.07645329,-0.09073024,-0.029598307,0.07857837,-0.110592335,-0.12191052,-0.073374905,0.12513368,0.059845004,-0.124188155,-0.024710214,0.102849215,-0.006524168,-0.0286421,0.11390585,0.113102384,-0.09934136
